dataset,size,sample,entities_file,relationships_file,output_file,precision,recall,f1,node_precision,node_recall,node_f1,ancestor_precision,ancestor_recall,ancestor_f1,input_tokens,output_tokens,total_tokens
food,size_200,sample_4,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_200/sample_4/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_200/sample_4/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/food/size_200/sample_4/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_500,sample_0,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_500/sample_0/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_500/sample_0/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/food/size_500/sample_0/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_500,sample_1,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_500/sample_1/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_500/sample_1/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/food/size_500/sample_1/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_500,sample_2,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_500/sample_2/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_500/sample_2/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/food/size_500/sample_2/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_500,sample_3,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_500/sample_3/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_500/sample_3/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/food/size_500/sample_3/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_500,sample_4,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_500/sample_4/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_500/sample_4/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/food/size_500/sample_4/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_1000,sample_0,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_1000/sample_0/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_1000/sample_0/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/food/size_1000/sample_0/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_1000,sample_1,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_1000/sample_1/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_1000/sample_1/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/food/size_1000/sample_1/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_1000,sample_2,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_1000/sample_2/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_1000/sample_2/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/food/size_1000/sample_2/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_1000,sample_3,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_1000/sample_3/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_1000/sample_3/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/food/size_1000/sample_3/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_1000,sample_4,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_1000/sample_4/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_1000/sample_4/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/food/size_1000/sample_4/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_10,sample_0,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_10/sample_0/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_10/sample_0/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_10/sample_0/qwen__qwen2_5-7b-instruct-turbo.csv,0.2222222222222222,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.5769230769230769,0.8333333333333334,0.6818181818181818,0,0,0
google,size_10,sample_1,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_10/sample_1/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_10/sample_1/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_10/sample_1/qwen__qwen2_5-7b-instruct-turbo.csv,0.42857142857142855,0.3333333333333333,0.375,1.0,0.8,0.888888888888889,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0,0
google,size_10,sample_2,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_10/sample_2/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_10/sample_2/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_10/sample_2/qwen__qwen2_5-7b-instruct-turbo.csv,0.5,0.4444444444444444,0.47058823529411764,1.0,0.9,0.9473684210526316,0.625,0.6666666666666666,0.6451612903225806,0,0,0
google,size_10,sample_3,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_10/sample_3/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_10/sample_3/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_10/sample_3/qwen__qwen2_5-7b-instruct-turbo.csv,0.2,0.2222222222222222,0.2105263157894737,0.6,0.9,0.7200000000000001,0.25,0.25,0.25,0,0,0
google,size_10,sample_4,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_10/sample_4/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_10/sample_4/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_10/sample_4/qwen__qwen2_5-7b-instruct-turbo.csv,0.875,0.7777777777777778,0.823529411764706,1.0,1.0,1.0,0.9,0.5625,0.6923076923076923,0,0,0
google,size_20,sample_0,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_20/sample_0/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_20/sample_0/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_20/sample_0/qwen__qwen2_5-7b-instruct-turbo.csv,0.47368421052631576,0.47368421052631576,0.47368421052631576,1.0,1.0,1.0,0.6326530612244898,0.8611111111111112,0.7294117647058823,0,0,0
google,size_20,sample_1,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_20/sample_1/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_20/sample_1/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_20/sample_1/qwen__qwen2_5-7b-instruct-turbo.csv,0.5217391304347826,0.631578947368421,0.5714285714285715,1.0,1.0,1.0,0.7073170731707317,0.725,0.7160493827160495,0,0,0
google,size_20,sample_2,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_20/sample_2/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_20/sample_2/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_20/sample_2/qwen__qwen2_5-7b-instruct-turbo.csv,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.9047619047619048,0.95,0.9268292682926829,0.7209302325581395,0.8378378378378378,0.7749999999999999,0,0,0
google,size_20,sample_3,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_20/sample_3/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_20/sample_3/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_20/sample_3/qwen__qwen2_5-7b-instruct-turbo.csv,0.7222222222222222,0.6842105263157895,0.7027027027027027,1.0,0.95,0.9743589743589743,0.8285714285714286,0.6590909090909091,0.7341772151898734,0,0,0
google,size_20,sample_4,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_20/sample_4/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_20/sample_4/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_20/sample_4/qwen__qwen2_5-7b-instruct-turbo.csv,0.6111111111111112,0.5789473684210527,0.5945945945945946,1.0,1.0,1.0,0.7666666666666667,0.7419354838709677,0.7540983606557377,0,0,0
google,size_50,sample_0,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_50/sample_0/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_50/sample_0/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_50/sample_0/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_50,sample_1,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_50/sample_1/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_50/sample_1/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_50/sample_1/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_50,sample_2,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_50/sample_2/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_50/sample_2/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_50/sample_2/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_50,sample_3,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_50/sample_3/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_50/sample_3/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_50/sample_3/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_50,sample_4,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_50/sample_4/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_50/sample_4/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_50/sample_4/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_100,sample_0,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_100/sample_0/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_100/sample_0/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_100/sample_0/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_100,sample_1,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_100/sample_1/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_100/sample_1/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_100/sample_1/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_100,sample_2,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_100/sample_2/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_100/sample_2/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_100/sample_2/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_100,sample_3,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_100/sample_3/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_100/sample_3/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_100/sample_3/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_100,sample_4,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_100/sample_4/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_100/sample_4/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_100/sample_4/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_200,sample_0,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_200/sample_0/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_200/sample_0/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_200/sample_0/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_200,sample_1,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_200/sample_1/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_200/sample_1/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_200/sample_1/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_200,sample_2,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_200/sample_2/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_200/sample_2/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_200/sample_2/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_200,sample_3,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_200/sample_3/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_200/sample_3/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_200/sample_3/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_200,sample_4,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_200/sample_4/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_200/sample_4/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_200/sample_4/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_500,sample_0,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_500/sample_0/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_500/sample_0/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_500/sample_0/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_500,sample_1,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_500/sample_1/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_500/sample_1/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_500/sample_1/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_500,sample_2,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_500/sample_2/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_500/sample_2/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_500/sample_2/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_500,sample_3,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_500/sample_3/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_500/sample_3/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_500/sample_3/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_500,sample_4,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_500/sample_4/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_500/sample_4/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_500/sample_4/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_1000,sample_0,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_1000/sample_0/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_1000/sample_0/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_1000/sample_0/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_1000,sample_1,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_1000/sample_1/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_1000/sample_1/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_1000/sample_1/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_1000,sample_2,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_1000/sample_2/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_1000/sample_2/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_1000/sample_2/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_1000,sample_3,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_1000/sample_3/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_1000/sample_3/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_1000/sample_3/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_1000,sample_4,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_1000/sample_4/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_1000/sample_4/relationships.json,results/qwen__qwen2_5-7b-instruct-turbo/processed_data/google/size_1000/sample_4/qwen__qwen2_5-7b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
