dataset,size,sample,entities_file,relationships_file,output_file,precision,recall,f1,node_precision,node_recall,node_f1,ancestor_precision,ancestor_recall,ancestor_f1,input_tokens,output_tokens,total_tokens
food,size_200,sample_1,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_200/sample_1/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_200/sample_1/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/food/size_200/sample_1/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_200,sample_2,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_200/sample_2/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_200/sample_2/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/food/size_200/sample_2/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_200,sample_3,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_200/sample_3/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_200/sample_3/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/food/size_200/sample_3/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_200,sample_4,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_200/sample_4/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_200/sample_4/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/food/size_200/sample_4/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_500,sample_0,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_500/sample_0/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_500/sample_0/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/food/size_500/sample_0/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.02564102564102564,0.008016032064128256,0.012213740458015267,1.0,0.314,0.4779299847792998,1.0,0.13672217353198948,0.2405551272166538,0,0,0
food,size_500,sample_1,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_500/sample_1/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_500/sample_1/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/food/size_500/sample_1/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_500,sample_2,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_500/sample_2/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_500/sample_2/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/food/size_500/sample_2/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_500,sample_3,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_500/sample_3/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_500/sample_3/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/food/size_500/sample_3/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_500,sample_4,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_500/sample_4/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_500/sample_4/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/food/size_500/sample_4/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_1000,sample_0,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_1000/sample_0/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_1000/sample_0/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/food/size_1000/sample_0/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.1111111111111111,0.001001001001001001,0.001984126984126984,0.9,0.009,0.01782178217821782,0.1111111111111111,0.00039856516540454366,0.0007942811755361399,0,0,0
food,size_1000,sample_1,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_1000/sample_1/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_1000/sample_1/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/food/size_1000/sample_1/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_1000,sample_2,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_1000/sample_2/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_1000/sample_2/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/food/size_1000/sample_2/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_1000,sample_3,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_1000/sample_3/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_1000/sample_3/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/food/size_1000/sample_3/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
food,size_1000,sample_4,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_1000/sample_4/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_food/test_sets/size_1000/sample_4/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/food/size_1000/sample_4/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_10,sample_0,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_10/sample_0/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_10/sample_0/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_10/sample_0/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,1.0,1.0,0.68,0.9444444444444444,0.7906976744186047,0,0,0
google,size_10,sample_1,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_10/sample_1/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_10/sample_1/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_10/sample_1/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.9090909090909091,1.0,0.9523809523809523,0.6470588235294118,0.6111111111111112,0.6285714285714287,0,0,0
google,size_10,sample_2,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_10/sample_2/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_10/sample_2/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_10/sample_2/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.6363636363636364,0.7777777777777778,0.7000000000000001,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333333,0,0,0
google,size_10,sample_3,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_10/sample_3/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_10/sample_3/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_10/sample_3/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.4444444444444444,0.4444444444444444,0.4444444444444444,1.0,1.0,1.0,0.6470588235294118,0.9166666666666666,0.7586206896551724,0,0,0
google,size_10,sample_4,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_10/sample_4/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_10/sample_4/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_10/sample_4/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1.0,0.9375,0.967741935483871,0,0,0
google,size_20,sample_0,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_20/sample_0/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_20/sample_0/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_20/sample_0/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.6842105263157895,0.6842105263157895,0.6842105263157895,1.0,1.0,1.0,0.9354838709677419,0.8055555555555556,0.8656716417910448,0,0,0
google,size_20,sample_1,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_20/sample_1/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_20/sample_1/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_20/sample_1/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.68,0.8947368421052632,0.7727272727272727,0.7692307692307693,1.0,0.8695652173913044,0.7307692307692307,0.95,0.8260869565217392,0,0,0
google,size_20,sample_2,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_20/sample_2/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_20/sample_2/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_20/sample_2/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.6111111111111112,0.5789473684210527,0.5945945945945946,1.0,1.0,1.0,0.7631578947368421,0.7837837837837838,0.7733333333333334,0,0,0
google,size_20,sample_3,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_20/sample_3/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_20/sample_3/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_20/sample_3/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.8947368421052632,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,0.95,0.8636363636363636,0.9047619047619048,0,0,0
google,size_20,sample_4,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_20/sample_4/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_20/sample_4/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_20/sample_4/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.6111111111111112,0.5789473684210527,0.5945945945945946,0.9523809523809523,1.0,0.975609756097561,0.4444444444444444,0.5161290322580645,0.4776119402985074,0,0,0
google,size_50,sample_0,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_50/sample_0/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_50/sample_0/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_50/sample_0/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.5306122448979592,0.5306122448979592,0.5306122448979592,0.9615384615384616,1.0,0.9803921568627451,0.5,0.6818181818181818,0.576923076923077,0,0,0
google,size_50,sample_1,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_50/sample_1/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_50/sample_1/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_50/sample_1/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_50,sample_2,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_50/sample_2/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_50/sample_2/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_50/sample_2/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.36666666666666664,0.4489795918367347,0.4036697247706422,0.9795918367346939,0.96,0.9696969696969697,0.39805825242718446,0.803921568627451,0.5324675324675324,0,0,0
google,size_50,sample_3,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_50/sample_3/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_50/sample_3/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_50/sample_3/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.7209302325581395,0.6326530612244898,0.6739130434782609,1.0,0.9,0.9473684210526316,0.9484536082474226,0.6814814814814815,0.7931034482758621,0,0,0
google,size_50,sample_4,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_50/sample_4/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_50/sample_4/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_50/sample_4/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_100,sample_0,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_100/sample_0/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_100/sample_0/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_100/sample_0/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.8333333333333334,0.15,0.2542372881355932,0.0,0.0,0.0,0,0,0
google,size_100,sample_1,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_100/sample_1/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_100/sample_1/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_100/sample_1/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_100,sample_2,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_100/sample_2/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_100/sample_2/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_100/sample_2/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_100,sample_3,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_100/sample_3/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_100/sample_3/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_100/sample_3/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.35714285714285715,0.35353535353535354,0.3553299492385787,0.9393939393939394,0.93,0.9346733668341709,0.45652173913043476,0.5384615384615384,0.49411764705882355,0,0,0
google,size_100,sample_4,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_100/sample_4/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_100/sample_4/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_100/sample_4/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_200,sample_0,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_200/sample_0/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_200/sample_0/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_200/sample_0/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_200,sample_1,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_200/sample_1/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_200/sample_1/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_200/sample_1/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_200,sample_2,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_200/sample_2/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_200/sample_2/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_200/sample_2/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_200,sample_3,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_200/sample_3/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_200/sample_3/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_200/sample_3/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_200,sample_4,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_200/sample_4/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_200/sample_4/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_200/sample_4/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_500,sample_0,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_500/sample_0/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_500/sample_0/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_500/sample_0/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_500,sample_1,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_500/sample_1/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_500/sample_1/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_500/sample_1/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_500,sample_2,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_500/sample_2/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_500/sample_2/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_500/sample_2/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_500,sample_3,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_500/sample_3/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_500/sample_3/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_500/sample_3/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_500,sample_4,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_500/sample_4/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_500/sample_4/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_500/sample_4/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_1000,sample_0,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_1000/sample_0/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_1000/sample_0/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_1000/sample_0/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_1000,sample_1,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_1000/sample_1/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_1000/sample_1/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_1000/sample_1/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_1000,sample_2,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_1000/sample_2/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_1000/sample_2/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_1000/sample_2/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_1000,sample_3,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_1000/sample_3/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_1000/sample_3/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_1000/sample_3/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
google,size_1000,sample_4,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_1000/sample_4/entities.json,/Users/yiruizhang/Documents/kdd/data/processed_data/output_google/test_sets/size_1000/sample_4/relationships.json,results/meta-llama__meta-llama-3_1-8b-instruct-turbo/processed_data/google/size_1000/sample_4/meta-llama__meta-llama-3_1-8b-instruct-turbo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
